Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
65,300,8290.59,-1051.4,-3261.68,3319.63
70,300,7428.88,-953.884,-2952.02,3241.89
75,300,6556.06,-883.845,-2656.51,3156.85
80,300,5693.32,-842.966,-2382.25,3070.46
85,300,4855.67,-831.37,-2136.03,2987.65
90,300,4052.95,-847.466,-1924.11,2911.93
95,300,3290.95,-887.786,-1751.77,2845.3
100,300,2572.6,-946.789,-1622.62,2788.4
105,300,1899.15,-1016.61,-1537.91,2740.75
110,300,1271.6,-1086.78,-1495.8,2701.02
115,300,692.226,-1144.13,-1490.67,2667.26
120,300,166.221,-1172.94,-1512.76,2637.04
125,300,-296.647,-1155.82,-1548.33,2607.13
130,300,-681.051,-1075.54,-1580.59,2572.99
135,300,-966.586,-918.236,-1591.33,2527.71
140,300,-1130.6,-677.977,-1563.04,2461.15
145,300,-1153.54,-362.099,-1480.99,2359.77
150,300,-1025.9,4.17837,-1335.23,2208.04
155,300,-754.955,376.346,-1122.19,1991.99
160,300,-369.15,694.796,-846.169,1704.21
165,300,81.3518,895.437,-519.852,1348.65
170,300,528.995,924.698,-163.193,942.688
175,300,898.826,754.198,199.972,514.865
180,300,1124.1,389.838,546.753,98.4191
0,305,9753.3,-1197.47,-6614.76,1030.91
5,305,9619.94,-1270.49,-6507.51,1376.96
10,305,9709.04,-1265.77,-6464.12,1707.44
15,305,9986.2,-1191.35,-6479.98,1993.79
20,305,10378.9,-1060.79,-6534.75,2215.36
25,305,10791.7,-890.996,-6596.89,2366.17
30,305,11127.5,-700.49,-6632.04,2454.8
35,305,11307.5,-507.316,-6611.75,2497.93
40,305,11284.2,-326.665,-6519.12,2511.97
45,305,11044,-169.446,-6349.98,2507.66
50,305,10602.1,-42.3234,-6110.42,2489.39
55,305,9992.32,51.1939,-5812.7,2457.98
60,305,9256.71,109.541,-5471.67,2413.99
65,305,8437.67,132.375,-5102.53,2359.59
70,305,7572.82,120.376,-4719.87,2298.67
75,305,6692.88,75.2739,-4337.44,2235.91
80,305,5821.38,-0.166407,-3967.99,2175.69
85,305,4975.37,-102.252,-3623.07,2121.42
90,305,4166.54,-226.479,-3312.58,2075.3
95,305,3402.39,-367.536,-3044.31,2038.47
100,305,2687.31,-519.106,-2823.47,2011.3
105,305,2023.65,-673.484,-2652.14,1993.74
110,305,1412.72,-821.061,-2528.71,1985.61
115,305,855.905,-949.838,-2447.35,1986.71
120,305,356.128,-1045.2,-2397.62,1996.59
125,305,-80.4533,-1090.27,-2364.51,2013.94
130,305,-442.922,-1067.39,-2329.34,2035.52
135,305,-715.22,-961.08,-2271.37,2054.99
140,305,-878.029,-762.796,-2170.21,2061.75
145,305,-913.398,-476.865,-2008.56,2040.7
150,305,-811.42,-126.017,-1774.87,1973.29
155,305,-577.116,246.205,-1465.77,1840.83
160,305,-235.407,578.906,-1087.98,1629.49
165,305,167.462,804.323,-659.168,1335.93
170,305,567.234,863.416,-206.468,970.867
175,305,890.866,721.719,237.79,558.626
180,305,1072.17,379.777,642.644,132.021
0,310,9139.67,-1103.07,-7439.65,1131.35
5,310,9030.75,-944.601,-7363.69,1285.12
10,310,9146.28,-712.428,-7392.96,1417.01
15,310,9450.25,-426.77,-7516.37,1506.74
20,310,9868.82,-112.15,-7702.31,1542.77
25,310,10306.1,206.415,-7905.31,1527.99
30,310,10665.5,506.051,-8077.06,1477.94
35,310,10869.5,768.287,-8177.11,1413.02
40,310,10871.7,980.642,-8179.81,1349.73
45,310,10659.3,1136.79,-8075.75,1296.08
50,310,10247.1,1235.27,-7869.17,1252.43
55,310,9668.63,1277.57,-7573.4,1215.57
60,310,8965.4,1266.73,-7206.69,1182.59
65,310,8179.67,1206.73,-6789.16,1152.74
70,310,7349.15,1102.55,-6341.05,1127.24
75,310,6504.7,960.213,-5881.65,1108.09
80,310,5669.97,786.645,-5428.6,1096.98
85,310,4862,589.267,-4997.25,1094.74
90,310,4092.53,375.576,-4600.17,1101.33
95,310,3369.22,152.906,-4246.75,1116.25
100,310,2696.88,-71.5271,-3942.96,1138.96
105,310,2078.28,-290.283,-3691.15,1169.4
110,310,1514.92,-495.114,-3489.77,1208.21
115,310,1007.63,-676.226,-3332.99,1256.76
120,310,557.607,-821.573,-3210.38,1316.55
125,310,167.854,-916.536,-3106.74,1388.25
130,310,-155.092,-944.596,-3002.66,1470.25
135,310,-400.121,-889.706,-2876.02,1557.2
140,310,-552.353,-740.886,-2704.47,1638.72
145,310,-596.625,-498.665,-2468.49,1698.85
150,310,-523.297,-181.643,-2154.86,1716.76
155,310,-334.864,169.863,-1759.85,1669.57
160,310,-51.3874,496.269,-1291.83,1537.38
165,310,286.972,728.745,-772.46,1309.53
170,310,621.836,805.004,-235.232,989.733
175,310,884.68,685.887,279.677,597.508
180,310,1012.08,366.825,733.644,164.619
0,315,8456.48,-1000.27,-8207.91,1223.19
5,315,8360.91,-647.294,-8162.1,1147.58
10,315,8474.26,-225.645,-8252.81,1044.7
15,315,8761.73,234.156,-8463.17,904.254
20,315,9153.11,698.555,-8751.98,725.355
25,315,9558.41,1136.19,-9062.61,520.788
30,315,9888.02,1521.33,-9336.03,313.559
35,315,10071,1836.06,-9523.06,127.832
40,315,10065.7,2071,-9591.93,-19.9037
45,315,9861.61,2224.19,-9529.88,-124.468
50,315,9473.55,2298.78,-9340.28,-189.696
55,315,8933.28,2300.54,-9037.85,-223.228
60,315,8280.31,2236.31,-8643.98,-232.061
65,315,7554.66,2113.61,-8183.09,-220.708
70,315,6792.09,1940.81,-7680.17,-191.62
75,315,6021.59,1727.21,-7159,-146.486
80,315,5264.9,1482.77,-6640.91,-87.2707
85,315,4537.16,1217.53,-6143.86,-16.5239
90,315,3848.28,941.056,-5681.81,62.9054
95,315,3204.49,662.036,-5264.51,148.463
100,315,2609.66,388.238,-4897.5,238.507
105,315,2066.25,126.705,-4582.38,332.755
110,315,1575.8,-115.753,-4316.91,432.432
115,315,1139.15,-331.788,-4094.98,539.969
120,315,756.749,-512.486,-3906.36,658.224
125,315,429.498,-646.36,-3736.49,789.245
130,315,160.168,-719.067,-3566.58,932.767
135,315,-45.2402,-714.878,-3374.75,1084.65
140,315,-177.267,-620.802,-3138.12,1235.5
145,315,-224.923,-433.293,-2836.05,1369.68
150,315,-179.985,-165.757,-2453.97,1465.45
155,315,-42.7415,146.501,-1987.34,1497.07
160,315,172.376,447.532,-1445.12,1439.52
165,315,433.019,669.998,-851.634,1275.34
170,315,689.028,750.711,-245.367,1001.25
175,315,878.919,647.46,326.72,631.467
180,315,944.283,351.082,819.06,195.963
0,320,7708.94,-889.853,-8913.71,1305.71
5,320,7616.51,-385.292,-8894.37,970.795
10,320,7703.13,181.885,-9028.65,604.898
15,320,7937.73,772.907,-9295.03,209.42
20,320,8258.26,1347.3,-9645.54,-204.47
25,320,8585.95,1869.26,-10016.4,-613.302
30,320,8843.44,2311.7,-10342.4,-986.471
35,320,8970.54,2658.21,-10570.1,-1296.29
40,320,8933.02,2902.81,-10665.1,-1526.68
45,320,8723.52,3047.79,-10613.5,-1675.72
50,320,8356.66,3100.54,-10419,-1751.96
55,320,7861.46,3070.58,-10098,-1768.17
60,320,7273.74,2968.04,-9674.34,-1736.36
65,320,6629.69,2803.3,-9175.79,-1665.84
70,320,5961.5,2587.22,-8630.84,-1563.75
75,320,5294.81,2331.13,-8066.44,-1436.31
80,320,4648.1,2046.58,-7506.33,-1289.71
85,320,4033.25,1744.67,-6969.81,-1130.17
90,320,3457.02,1435.56,-6471.02,-963.362
95,320,2922.89,1128.18,-6018.79,-793.689
100,320,2432.71,830.161,-5616.96,-623.672
105,320,1987.84,547.911,-5265.04,-453.73
110,320,1589.67,286.923,-4958.82,-282.364
115,320,1239.42,52.36,-4690.95,-106.774
120,320,937.742,-149.839,-4451.02,76.1868
125,320,684.571,-311.46,-4225.44,268.859
130,320,479.772,-420.837,-3997.25,471.545
135,320,324.4,-463.293,-3746.61,681.242
140,320,221.826,-424.539,-3452.21,890.245
145,320,177.599,-297.303,-3094,1084.71
150,320,197.228,-89.5013,-2656.96,1243.8
155,320,281.898,169.69,-2135.58,1340.74
160,320,422.994,429.855,-1538.3,1346.93
165,320,597.105,627.546,-890.438,1239.13
170,320,764.156,701.093,-233.705,1007.44
175,320,871.966,607.099,379.671,660.565
180,320,869.304,332.667,898.243,225.816
0,325,6902.72,-772.666,-9551.67,1378.3
5,325,6804.76,-164.003,-9553.02,762.205
10,325,6845.75,500.403,-9707.8,113.884
15,325,7000.63,1175.82,-9991.57,-551.9
20,325,7219.07,1817.12,-10353.3,-1210.72
25,325,7437.67,2386.05,-10727.1,-1827.94
30,325,7595.01,2855.54,-11047.3,-2365.55
35,325,7644.38,3211.35,-11261.2,-2792.97
40,325,7560.4,3451.04,-11336,-3095.25
45,325,7339.28,3580.84,-11259.2,-3274.53
50,325,6994.7,3611.87,-11035.8,-3345.01
55,325,6551.81,3556.95,-10683.6,-3325.67
60,325,6041.29,3428.94,-10228.1,-3234.75
65,325,5494.12,3240.42,-9698.89,-3087.56
70,325,4937.74,3003.81,-9126.26,-2896.83
75,325,4393.64,2731.39,-8538.91,-2673.82
80,325,3876.4,2434.92,-7961.71,-2429.01
85,325,3394.19,2125.21,-7414.24,-2171.87
90,325,2950.18,1811.74,-6909.84,-1910.26
95,325,2544.55,1502.6,-6455.45,-1649.65
100,325,2176.49,1204.57,-6052.04,-1392.87
105,325,1845.68,923.108,-5695.61,-1140.27
110,325,1552.97,662.468,-5378.49,-890.405
115,325,1299.99,425.99,-5090.61,-640.989
120,325,1088.02,217.081,-4820.37,-389.87
125,325,916.823,40.9482,-4554.92,-135.791
130,325,784.15,-93.5569,-4279.96,121.069
135,325,686.54,-173.433,-3979.5,378.475
140,325,621.08,-184.06,-3636.13,630.949
145,325,587.08,-115.402,-3232.64,867.773
150,325,586.249,29.6462,-2754.97,1070.93
155,325,620.325,228.426,-2196.89,1214.69
160,325,686.138,437.431,-1565.33,1268.86
165,325,769.611,599.232,-884.821,1205.93
170,325,841.933,656.059,-198.222,1010.22
175,325,862.011,565.365,438.882,684.926
180,325,787.709,311.72,970.59,253.951
0,330,6043.97,-649.599,-10116.9,1440.4
5,330,5933.76,12.6208,-10131.6,529.986
10,330,5917.06,723.363,-10280.5,-410.772
15,330,5976.58,1434.46,-10538.4,-1352.19
20,330,6076.17,2098.61,-10855.7,-2255.67
25,330,6170.24,2677,-11170.2,-3075.29
30,330,6215.33,3143.75,-11422.1,-3766.21
35,330,6179.37,3487.18,-11565.1,-4295.91
40,330,6046.18,3708.05,-11572,-4651.74
45,330,5815.21,3815.91,-11434.4,-4841.07
50,330,5498.31,3824.89,-11159.7,-4885.02
55,330,5115.65,3750.37,-10766.1,-4810.18
60,330,4691.48,3607.25,-10279.2,-4642.36
65,330,4250.49,3409.51,-9728.46,-4403.97
70,330,3814.59,3170.29,-9144.14,-4113.96
75,330,3400.74,2901.82,-8554.94,-3788.66
80,330,3019.75,2615.21,-7985.64,-3442.26
85,330,2676.44,2320.09,-7455.24,-3086.48
90,330,2370.83,2024.57,-6975.71,-2730.13
95,330,2100.14,1735.32,-6551.46,-2378.65
100,330,1860.93,1457.82,-6179.8,-2034.37
105,330,1650.96,1196.34,-5852.13,-1697.33
110,330,1470.1,953.907,-5555.89,-1366.47
115,330,1319.96,732.294,-5276.76,-1040.94
120,330,1202.32,532.805,-5000.59,-720.849
125,330,1116.94,358.007,-4714.61,-407.433
130,330,1059.99,213.951,-4407.49,-102.524
135,330,1024.08,111.385,-4068.5,191.78
140,330,1000.39,64.0941,-3686.38,472.348
145,330,981.877,83.4615,-3249.08,732.528
150,330,965.872,170.477,-2745.29,958.746
155,330,953.768,308.703,-2168.64,1128.44
160,330,946.985,462.321,-1523.9,1212.01
165,330,940.371,581.64,-833.134,1179.63
170,330,916.72,614.98,-138.162,1011.16
175,330,847.144,522.722,504.269,704.703
180,330,700.119,288.4,1035.55,280.152
0,335,5139.22,-521.589,-10605.2,1491.53
5,335,5012.35,142.177,-10624.9,282.762
10,335,4933.37,847.579,-10740.3,-950.87
15,335,4893.9,1545.8,-10928,-2163.46
20,335,4873.03,2189.91,-11144.5,-3301.67
25,335,4843.71,2742.38,-11337.7,-4308.6
30,335,4780.52,3179.42,-11459.9,-5133.6
35,335,4665.65,3491.76,-11477,-5743.53
40,335,4491.39,3682.67,-11371.5,-6129.49
45,335,4259.59,3763.97,-11141.6,-6305.58
50,335,3979.49,3751.74,-10797.2,-6301.34
55,335,3665.35,3662.93,-10356.5,-6152.4
60,335,3334.2,3513.56,-9842.93,-5893.37
65,335,3003.65,3318.12,-9283.31,-5554.5
70,335,2689.67,3089.59,-8705.53,-5161.09
75,335,2404.65,2839.42,-8136.38,-4734.04
80,335,2156.07,2577.43,-7599.22,-4290.11
85,335,1946.28,2311.78,-7111.69,-3841.94
90,335,1773.21,2049.02,-6683.96,-3397.81
95,335,1632.13,1794.37,-6317.77,-2961.89
100,335,1517.7,1552.04,-6006.51,-2535.21
105,335,1426,1325.18,-5736.53,-2117.16
110,335,1355.66,1115.66,-5489.58,-1707.28
115,335,1307.67,923.977,-5245.97,-1306.83
120,335,1283.65,749.701,-4987.82,-919.237
125,335,1283.03,593.127,-4701.56,-549.427
130,335,1300.54,457.551,-4378.63,-202.093
135,335,1325.53,350.901,-4014.33,119.872
140,335,1344.12,284.873,-3605.18,415.25
145,335,1343.6,270.487,-3146.26,681.726
150,335,1316.96,311.021,-2630.75,911.251
155,335,1264.52,395.346,-2053.02,1086.25
160,335,1191.09,495.466,-1415.4,1179.99
165,335,1099.25,570.566,-736.183,1162.64
170,335,982.826,576.838,-54.0898,1011.39
175,335,825.458,479.552,575.291,720.048
180,335,607.201,262.886,1092.63,304.222
0,340,4195.36,-389.608,-11012.8,1531.31
5,340,4049.8,223.854,-11029,29.3202
10,340,3911.5,873.226,-11083.9,-1488.24
15,340,3781.27,1512.05,-11159.3,-2958.31
20,340,3653.07,2096.33,-11222.5,-4312.77
25,340,3517.21,2591.53,-11237.5,-5484.52
30,340,3364.57,2976.4,-11174.6,-6418.43
35,340,3189.66,3243.64,-11017.1,-7082.42
40,340,2991.6,3397.83,-10761.3,-7473
45,340,2773.54,3451.62,-10413.9,-7612.61
50,340,2541.49,3421.67,-9987.9,-7540.67
55,340,2303.56,3325.31,-9500.01,-7303.04
60,340,2069.36,3178.63,-8969.52,-6943.93
65,340,1849.27,2995.68,-8417.82,-6501.62
70,340,1653.17,2788.4,-7867.67,-6007.37
75,340,1489.01,2566.79,-7341.68,-5485.62
80,340,1361.47,2339.01,-6860.1,-4954.46
85,340,1271.31,2111.57,-6438.21,-4425.95
90,340,1215.68,1889.65,-6084,-3906.55
95,340,1189.24,1677.37,-5796.64,-3398.11
100,340,1185.94,1478.06,-5566.02,-2899.54
105,340,1200.91,1294.15,-5373.89,-2409.13
110,340,1231.66,1126.83,-5196.49,-1926.9
115,340,1278.11,975.722,-5008.6,-1456.4
120,340,1340.91,839.219,-4788.09,-1004.94
125,340,1418.43,715.775,-4519.83,-582.009
130,340,1503.82,606.045,-4197.52,-196.303
135,340,1583.78,514.654,-3822.44,147.24
140,340,1640.63,449.997,-3399.46,448.241
145,340,1657.31,420.983,-2931.98,708.188
150,340,1623.07,431.333,-2418.97,924.898
155,340,1536.78,473.831,-1856.48,1087.14
160,340,1405.15,527.746,-1244.63,1173.23
165,340,1236.68,561.53,-597.131,1155.81
170,340,1034.8,540.415,52.1321,1011.5
175,340,795.147,436.176,650.958,731.091
180,340,509.661,235.371,1141.39,325.977
0,345,3219.57,-254.663,-11336.5,1559.44
5,345,3055.66,258.418,-11341.1,-221.681
10,345,2868.03,803.729,-11311.8,-2005.38
15,345,2666.11,1340.32,-11238.1,-3711.02
20,345,2456.85,1829.63,-11103.3,-5256.17
25,345,2245,2241.51,-10892.2,-6564.81
30,345,2034.26,2557.47,-10598.8,-7579.02
35,345,1828.19,2771.27,-10227.9,-8269.59
40,345,1630.32,2887.25,-9792.72,-8640.13
45,345,1443.77,2917.17,-9310.29,-8722.85
50,345,1271.15,2876.66,-8797.05,-8568.15
55,345,1114.89,2782.07,-8267.32,-8232.83
60,345,977.883,2648.4,-7734.07,-7770.82
65,345,863.84,2488.31,-7210.63,-7228.11
70,345,776.944,2311.93,-6711.72,-6641.03
75,345,720.967,2127.19,-6253.05,-6036.42
80,345,698.169,1940.22,-5849.58,-5432.44
85,345,708.468,1755.86,-5512.82,-4839.46
90,345,749.242,1578.11,-5248.03,-4261.18
95,345,815.887,1410.43,-5052.05,-3696.32
100,345,902.991,1255.87,-4912.22,-3141.03
105,345,1005.76,1116.81,-4806.99,-2591.84
110,345,1121.09,994.45,-4708.52,-2048.69
115,345,1247.66,888.363,-4587.08,-1516.95
120,345,1384.46,796.492,-4416.71,-1007.7
125,345,1528.05,716.111,-4180.54,-535.391
130,345,1669.7,645.555,-3873.78,-113.703
135,345,1794.08,585.911,-3502.86,248.886
140,345,1881.14,541.352,-3080.43,551.161
145,345,1911.14,517.157,-2618.24,797.086
150,345,1870.76,515.655,-2121.62,989.918
155,345,1757.21,531.816,-1589.2,1125.53
160,345,1577.62,550.948,-1019.46,1189.17
165,345,1344.15,550.289,-421.289,1158.39
170,345,1067.73,504.472,177.428,1011.52
175,345,754.603,392.882,729.854,737.923
180,345,408.243,206.064,1181.47,345.25
0,350,2219.28,-117.779,-11574,1575.71
5,350,2039.46,248.143,-11559.8,-461.988
10,350,1818.5,645.522,-11427.2,-2486.01
15,350,1572.99,1042.07,-11176,-4398.35
20,350,1319.64,1406.99,-10809.2,-6103.31
25,350,1073.13,1715.61,-10337.1,-7517.62
30,350,845.121,1952.05,-9780.71,-8582.52
35,350,643.853,2109.96,-9169.51,-9273.46
40,350,474.168,2191.69,-8535.96,-9602.61
45,350,337.807,2206.19,-7908.69,-9612.94
50,350,234.101,2166.24,-7307.96,-9366.3
55,350,161.041,2085.68,-6745.14,-8930.39
60,350,116.433,1977.21,-6225.41,-8368.39
65,350,98.7677,1851.15,-5751.72,-7733.1
70,350,107.532,1715.17,-5327.95,-7064.87
75,350,142.922,1574.64,-4960.09,-6391.9
80,350,205.168,1433.47,-4655.3,-5731.5
85,350,293.781,1294.82,-4419.5,-5091.66
90,350,407.064,1161.73,-4254.39,-4472.85
95,350,542.086,1037.38,-4154.7,-3870.24
100,350,695.144,925.054,-4106.44,-3276.67
105,350,862.535,827.753,-4086.76,-2686.2
110,350,1041.19,747.501,-4065.99,-2097.66
115,350,1228.63,684.692,-4012.07,-1517.25
120,350,1421.82,637.795,-3896.67,-958.987
125,350,1615,603.788,-3701.58,-442.115
130,350,1797.37,579.336,-3422.85,14.0313
135,350,1952.2,562.21,-3070.58,395.882
140,350,2058.56,552.003,-2663.58,699.333
145,350,2095.87,549.366,-2220.84,928.902
150,350,2049.57,553.684,-1753.85,1092.18
155,350,1915.27,560.241,-1264.41,1192.31
160,350,1699.15,558.552,-750.237,1222.8
165,350,1414.62,533.285,-215.797,1168.25
170,350,1077.47,467.936,317.662,1010.99
175,350,702.509,349.948,810.187,740.603
180,350,303.718,175.19,1212.55,361.896
0,355,1202.1,20.0007,-11723.3,1579.97
5,355,1010.56,196.705,-11684.8,-684.01
10,355,776.844,407.719,-11435.9,-2915.59
15,355,522.449,632.477,-10989.2,-5000.24
20,355,269.465,849.929,-10370,-6830.6
25,355,36.897,1041.63,-9616.85,-8318.15
30,355,-161.554,1193.87,-8779.94,-9405.29
35,355,-318.056,1298.88,-7914.98,-10073.8
40,355,-429.942,1355.2,-7074.53,-10345.3
45,355,-498.371,1366.97,-6299.56,-10274
50,355,-526.884,1342.18,-5614.59,-9932.79
55,355,-520.177,1290.45,-5027.97,-9399.51
60,355,-483.15,1220.83,-4536.37,-8745.43
65,355,-420.206,1140.38,-4130.88,-8028.98
70,355,-334.765,1053.75,-3802.42,-7293.47
75,355,-229.064,963.669,-3544.75,-6567.66
80,355,-104.294,871.862,-3354.85,-5867.52
85,355,38.9767,780.038,-3231.17,-5198.44
90,355,200.257,690.525,-3170.84,-4557.55
95,355,378.676,606.512,-3166.54,-3936.37
100,355,572.771,531.861,-3204.08,-3324.16
105,355,780.514,470.589,-3261.43,-2711.76
110,355,999.347,426.099,-3309.83,-2095.82
115,355,1225.89,400.348,-3317.61,-1481.99
120,355,1455.06,393.223,-3256.19,-885.935
125,355,1678.61,402.409,-3106.93,-330.927
130,355,1883.86,423.903,-2866.17,157.804
135,355,2053.42,452.974,-2545.88,560.308
140,355,2166.9,485.051,-2168.75,867.534
145,355,2204.61,515.909,-1759.05,1082.39
150,355,2152.05,540.934,-1333.59,1215.25
155,355,2003.49,553.898,-897.7,1276.05
160,355,1762.96,546.263,-449.288,1267.31
165,355,1442.8,507.993,10.7568,1182.22
170,355,1060.83,430.048,467.832,1008.99
175,355,637.914,307.67,889.858,739.158
180,355,196.881,142.982,1234.41,375.788
0,360,175.766,157.628,-11783.5,1572.22
5,360,-22.0685,109.019,-11717,-881.047
10,360,-245.156,101.709,-11346,-3281.72
15,360,-469.991,129.63,-10697.3,-5500.34
20,360,-674.212,183.078,-9820.26,-7419.91
25,360,-840.839,250.197,-8782.42,-8948.83
30,360,-960.501,318.77,-7663.44,-10032.6
35,360,-1031.18,378.28,-6545.02,-10660.6
40,360,-1056.05,421.723,-5499.52,-10864.5
45,360,-1040.74,446.46,-4580.11,-10709.2
50,360,-991.23,453.73,-3815.73,-10277.6
55,360,-912.932,447.068,-3212.11,-9656.13
60,360,-810.626,430.392,-2757.55,-8922.45
65,360,-688.646,406.577,-2430.98,-8139.25
70,360,-550.788,376.972,-2209.42,-7351.8
75,360,-399.923,341.829,-2072.91,-6588.86
80,360,-237.629,301.213,-2006.58,-5864.94
85,360,-64.1512,255.899,-1999.97,-5182.91
90,360,121.228,207.932,-2044.67,-4536.77
95,360,319.54,160.736,-2131.19,-3914.61
100,360,531.429,118.847,-2245.97,-3302
105,360,756.53,87.3555,-2369.47,-2686.25
110,360,992.913,71.1556,-2476.23,-2060.89
115,360,1236.5,74.0644,-2537.55,-1429.69
120,360,1480.4,97.9641,-2526.77,-808.509
125,360,1714.25,142.173,-2425.86,-223.515
130,360,1924.03,203.264,-2231.01,294.508
135,360,2092.58,275.406,-1954.34,718.514
140,360,2201.31,351.069,-1619.93,1032.9
145,360,2232.84,421.735,-1255.17,1236.98
150,360,2173.86,478.339,-880.979,1342.2
155,360,2017.57,511.541,-506.304,1364.32
160,360,1765,512.284,-130.25,1314.87
165,360,1425.38,473.153,248.778,1196.42
170,360,1015.77,390.475,622.315,1004.33
175,360,560.293,266.382,966.538,733.605
180,360,88.5459,109.686,1246.87,386.819
