Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
40,300,-10438.8,-6002.2,4204.95,3139.64
45,300,-9530.09,-5835.18,3891.46,3018.71
50,300,-8564.03,-5562.17,3579.3,2843.43
55,300,-7583.01,-5221.32,3268.11,2632.14
60,300,-6624.08,-4843.88,2961.12,2402.24
65,300,-5715.85,-4453.79,2663.23,2167.88
70,300,-4877.28,-4067.91,2379.03,1938.96
75,300,-4118.18,-3696.69,2111.53,1721.15
80,300,-3440.99,-3344.92,1861.64,1516.87
85,300,-2843.24,-3012.49,1628.27,1326.8
90,300,-2320.16,-2695.09,1408.52,1151.39
95,300,-1866.95,-2384.83,1198.06,992.152
100,300,-1480.33,-2070.92,991.35,852.621
105,300,-1159.05,-1740.54,781.988,738.654
110,300,-903.204,-1380.17,563.203,658.009
115,300,-712.661,-977.656,328.945,618.994
120,300,-585.182,-524.983,75.7037,628.229
125,300,-514.967,-21.7885,-195.021,687.87
130,300,-492.288,520.924,-474.308,793.104
135,300,-504.356,1077.81,-744.752,930.974
140,300,-537.008,1608.43,-982.092,1081.39
145,300,-576.471,2060.24,-1159.97,1220.33
150,300,-610.508,2376.19,-1256.5,1324.07
155,300,-628.554,2505.92,-1260.03,1372.88
160,300,-620.709,2418.09,-1171.33,1352.92
165,300,-575.794,2110.33,-1001.57,1256.35
170,300,-479.379,1614.33,-767.769,1080.77
175,300,-313.719,994.791,-488.515,829.144
180,300,-61.7979,341.489,-181.8,510.715
0,305,-12013.3,276.979,7794.31,751.467
5,305,-12236.7,-902.945,7606.07,1362.28
10,305,-12401,-2040.47,7358.1,1875.43
15,305,-12465.1,-3038.23,7063.97,2278.77
20,305,-12389,-3830.41,6740.2,2571.44
25,305,-12143,-4388.89,6401.61,2758.76
30,305,-11715.4,-4718.77,6057.12,2848.52
35,305,-11114.5,-4847.68,5708.5,2849.84
40,305,-10366.9,-4814.32,5352.96,2773.89
45,305,-9511.85,-4659.71,4987.67,2634.68
50,305,-8594.16,-4421.84,4613.12,2448.68
55,305,-7657.61,-4133.22,4234.01,2233
60,305,-6739.82,-3820,3857.74,2003.28
65,305,-5869.26,-3501.88,3491.99,1771.97
70,305,-5064.49,-3192.53,3142.76,1547.71
75,305,-4334.97,-2900.09,2813.38,1335.69
80,305,-3683.04,-2627.78,2504.39,1138.77
85,305,-3106.36,-2374.38,2214.03,958.785
90,305,-2600.22,-2134.62,1938.77,797.783
95,305,-2159.55,-1899.65,1673.93,659.007
100,305,-1780.14,-1657.51,1414.13,547.412
105,305,-1458.93,-1394.12,1153.63,469.643
110,305,-1193.51,-1094.82,886.857,433.361
115,305,-981.049,-746.662,609.233,445.801
120,305,-817.295,-341.581,318.63,511.596
125,305,-696.163,120.057,17.3113,630.142
130,305,-610.268,625.848,-286.162,793.269
135,305,-552.076,1148.76,-576.112,984.255
140,305,-514.99,1646.94,-831.131,1179.13
145,305,-493.631,2067.21,-1028.06,1350.35
150,305,-483.065,2353.09,-1147.48,1471.66
155,305,-477.279,2455.98,-1178.42,1522.4
160,305,-467.371,2347.2,-1120.01,1489.8
165,305,-439.856,2027.23,-979.532,1369.15
170,305,-375.73,1530.32,-768.557,1163
175,305,-251.747,922.921,-499.82,880.674
180,305,-45.7179,295.678,-186.494,538.535
0,310,-11288.2,341.419,8811.67,724.467
5,310,-11547.2,-598.711,8639.45,1234.74
10,310,-11759.1,-1518.01,8418.4,1655.72
15,310,-11878.8,-2327.11,8153.57,1973.43
20,310,-11861.8,-2965.28,7852.23,2186.47
25,310,-11675.1,-3406.62,7521.23,2301.03
30,310,-11304.3,-3655.89,7164.23,2326.64
35,310,-10757,-3738.36,6781.51,2274.33
40,310,-10060.4,-3688.88,6372.4,2156.66
45,310,-9254.72,-3543.74,5938.87,1988.08
50,310,-8386.2,-3335.95,5487.42,1784.31
55,310,-7499.33,-3093.2,5028.51,1560.82
60,310,-6631.68,-2837.37,4574,1331.09
65,310,-5811.06,-2584.56,4134.35,1105.57
70,310,-5054.99,-2345.51,3716.75,891.517
75,310,-4371.91,-2126.04,3324.59,693.748
80,310,-3763.31,-1927.49,2957.86,515.645
85,310,-3226.1,-1747.09,2614.07,360.21
90,310,-2754.88,-1578.31,2289.18,230.882
95,310,-2343.56,-1411.19,1978.44,132.052
100,310,-1986.38,-1232.89,1676.85,69.2115
105,310,-1678.24,-1028.72,1379.48,48.721
110,310,-1414.37,-783.786,1081.81,77.0782
115,310,-1189.86,-485.487,780.281,159.572
120,310,-999.369,-126.585,473.394,298.272
125,310,-837.423,291.317,163.174,489.578
130,310,-699.436,754.492,-143.317,722.04
135,310,-582.811,1234.94,-433.279,975.522
140,310,-487.406,1690.66,-689.184,1222.72
145,310,-414.687,2069.48,-891.85,1433.17
150,310,-365.643,2317.13,-1024.74,1578.6
155,310,-338.161,2388.16,-1077.64,1637.74
160,310,-324.7,2257.16,-1047.76,1598.92
165,310,-310.743,1927.32,-938.019,1460.42
170,310,-274.532,1434.34,-753.98,1229.63
175,310,-189.274,844.686,-501.964,922.3
180,310,-29.2899,247.616,-189.769,562.255
0,315,-10477.3,403.261,9761.98,691.953
5,315,-10764.8,-317.692,9607.41,1061.2
10,315,-11008.8,-1037.19,9408.86,1352.17
15,315,-11163.1,-1674.77,9163.42,1550.26
20,315,-11183,-2174.94,8870.02,1654.35
25,315,-11034.9,-2513.56,8528.61,1671.91
30,315,-10704.4,-2694.22,8139.05,1614.31
35,315,-10199.5,-2738.97,7701.56,1494.31
40,315,-9547.42,-2678.33,7219.03,1325.45
45,315,-8789.21,-2543.78,6699.26,1122.08
50,315,-7971.28,-2363.62,6155.44,898.716
55,315,-7138.14,-2161.26,5604.07,668.741
60,315,-6326.93,-1954.9,5061.58,443.217
65,315,-5564.56,-1757.62,4541.22,230.393
70,315,-4867.33,-1577.65,4051.42,36.0802
75,315,-4242.32,-1418.76,3595.75,-135.473
80,315,-3689.62,-1280.55,3173.84,-280.649
85,315,-3204.8,-1158.87,2782.74,-395.769
90,315,-2781.05,-1046.14,2418.19,-476.712
95,315,-2410.72,-931.751,2075.41,-518.786
100,315,-2086.31,-802.678,1749.58,-516.81
105,315,-1800.78,-644.559,1436.08,-465.414
110,315,-1547.58,-443.363,1130.64,-359.716
115,315,-1320.54,-187.746,829.745,-196.561
120,315,-1114.09,128.024,531.376,23.5869
125,315,-923.958,500.892,236.208,294.285
130,315,-748.285,916.135,-51.1905,601.04
135,315,-588.552,1345.65,-321.681,920.636
140,315,-449.512,1748.58,-562.138,1222.9
145,315,-337.648,2075.43,-757.613,1475.08
150,315,-258.36,2275.83,-894.496,1647.51
155,315,-212.773,2308.81,-963.19,1718.78
160,315,-195.091,2153.06,-958.818,1678.54
165,315,-191.066,1814.39,-879.723,1527.93
170,315,-178.052,1328.97,-725.262,1278.86
175,315,-127.716,761.53,-495.155,953.132
180,315,-12.6389,197.67,-191.6,581.697
0,320,-9586.6,462.035,10638,654.174
5,320,-9895.82,-67.0953,10501.1,846.101
10,320,-10158.3,-611.655,10316.9,973.439
15,320,-10330.2,-1100.78,10076,1022.8
20,320,-10369.4,-1484.4,9771.01,994.513
25,320,-10244.8,-1739.62,9396.87,897.815
30,320,-9943.92,-1868.06,8951.64,745.859
35,320,-9475.19,-1887.79,8437.28,552.605
40,320,-8865.89,-1824.42,7861.4,331.821
45,320,-8156.25,-1704.38,7238.32,96.8975
50,320,-7391.84,-1551.25,6588.04,-139.639
55,320,-6616.24,-1384.37,5933.06,-367.029
60,320,-5865.7,-1218.56,5294.24,-577.008
65,320,-5166.15,-1064.27,4687.68,-763.805
70,320,-4532.78,-927.744,4123.3,-923.459
75,320,-3971.35,-811.226,3605.21,-1052.86
80,320,-3480.49,-713.263,3133.16,-1148.97
85,320,-3054.19,-629.054,2704.11,-1208.39
90,320,-2684,-550.84,2313.62,-1227.29
95,320,-2360.64,-468.352,1956.63,-1201.45
100,320,-2074.97,-369.459,1627.92,-1126.41
105,320,-1818.5,-241.187,1322.24,-997.808
110,320,-1583.54,-71.27,1034.46,-812.042
115,320,-1363.42,149.705,759.888,-567.569
120,320,-1152.86,425.668,494.895,-266.87
125,320,-948.899,752.254,237.839,81.1742
130,320,-751.869,1114.32,-9.91646,459.314
135,320,-566.108,1484.65,-243.301,841.548
140,320,-399.55,1824.88,-453.701,1195.29
145,320,-261.878,2089.7,-630.297,1486.13
150,320,-161.499,2234.13,-762.193,1683.81
155,320,-102.175,2222.96,-840.245,1767.45
160,320,-80.2196,2039.58,-857.413,1728.32
165,320,-82.8423,1692.34,-807.527,1570.36
170,320,-88.226,1217.03,-683.896,1309.43
175,320,-68.3967,675.036,-479.812,972.535
180,320,4.10816,146.22,-191.972,596.712
0,325,-8622.96,517.291,11433,611.415
5,325,-8947.71,146.718,11312.3,595.046
10,325,-9218.23,-253.248,11131.4,530.398
15,325,-9395.18,-621.7,10876.9,407.776
20,325,-9441.86,-913.948,10537.4,230.498
25,325,-9332.06,-1107.92,10105.9,10.2159
30,325,-9056.06,-1202.61,9581.22,-238.315
35,325,-8623.05,-1211.53,8968.84,-500.665
40,325,-8059.26,-1155.01,8282.19,-763.947
45,325,-7402.81,-1054.29,7542.35,-1016.93
50,325,-6696.93,-928.218,6775.89,-1250.17
55,325,-5983.23,-792.071,6010.76,-1456.44
60,325,-5296.45,-657.449,5271.96,-1630.98
65,325,-4661.49,-532.421,4578.33,-1771.2
70,325,-4092.63,-421.67,3941.49,-1875.82
75,325,-3594.69,-326.625,3366.46,-1943.9
80,325,-3165.18,-245.671,2853.36,-1974.17
85,325,-2796.87,-174.456,2399.13,-1964.66
90,325,-2480.04,-106.252,1998.9,-1912.71
95,325,-2204.15,-32.3802,1646.82,-1814.92
100,325,-1958.97,57.2119,1336.44,-1667.43
105,325,-1735.12,173.068,1061,-1466.21
110,325,-1524.41,324.894,813.587,-1208
115,325,-1320.06,519.711,587.471,-891.876
120,325,-1117.28,759.594,376.646,-521.514
125,325,-914.056,1039.23,176.559,-107.644
130,325,-712.062,1343.81,-15.005,330.147
135,325,-517.122,1648.08,-197.153,763.48
140,325,-338.706,1917.48,-365.655,1157.93
145,325,-188.11,2112.19,-513.55,1478.22
150,325,-75.5738,2193.87,-632.412,1694.4
155,325,-7.00996,2133.87,-713.444,1786.88
160,325,18.8816,1920.67,-747.545,1748.97
165,325,12.4833,1564.98,-724.345,1587.2
170,325,-6.64457,1101.46,-631.551,1320.63
175,325,-12.5273,586.88,-456.529,980.143
180,325,20.824,93.6567,-190.884,607.185
0,330,-7593.69,568.611,12141.1,564.004
5,330,-7928.7,318.42,12033.8,314.62
10,330,-8200.25,28.2849,11843.4,35.7325
15,330,-8375.27,-250.617,11554.9,-275.676
20,330,-8424.22,-478.664,11156.6,-611.403
25,330,-8326.9,-634.181,10643.1,-956.629
30,330,-8077.08,-713.165,10016.6,-1295.18
35,330,-7684.36,-724.363,9288.26,-1613.04
40,330,-7172.88,-682.897,8478.23,-1899.53
45,330,-6577.24,-605.017,7614.36,-2147.1
50,330,-5936.88,-505.095,6729.12,-2350.89
55,330,-5290.3,-394.567,5855.15,-2508.57
60,330,-4670.12,-281.946,5020.83,-2620.17
65,330,-4099.97,-173.122,4247.37,-2687.46
70,330,-3593.47,-71.5751,3547.84,-2713.09
75,330,-3154.96,21.5007,2928.01,-2699.58
80,330,-2781.56,107.071,2388.07,-2648.58
85,330,-2465.57,188.064,1924.47,-2560.49
90,330,-2196.81,269.106,1531.31,-2434.18
95,330,-1964.34,356.202,1201.26,-2267.07
100,330,-1757.6,456.29,926.146,-2055.22
105,330,-1567,576.571,697.233,-1794.03
110,330,-1384.31,723.478,505.549,-1479.49
115,330,-1202.91,901.234,342.155,-1110.22
120,330,-1018.29,1110.01,198.526,-690.131
125,330,-828.804,1343.91,67.1155,-231.005
130,330,-636.418,1589.23,-57.8602,245.96
135,330,-447.111,1823.7,-179.566,710.779
140,330,-270.461,2017.73,-297.944,1128.08
145,330,-118.114,2138.05,-409.685,1462.73
150,330,-1.25462,2153.71,-508.729,1686.06
155,330,72.4377,2043,-586.723,1780.52
160,330,101.738,1799.51,-632.825,1741.77
165,330,93.986,1435.94,-632.983,1578.62
170,330,65.4466,985.265,-569.995,1312.3
175,330,38.8176,498.78,-426.057,975.877
180,330,37.3814,40.3807,-188.342,613.037
0,335,-6506.63,615.604,12756.7,512.3
5,335,-6847.76,443.866,12659.6,12.1973
10,335,-7117.32,225.566,12445.9,-496.49
15,335,-7289.18,3.14297,12102.6,-1006.82
20,335,-7341.57,-188.17,11621.8,-1503.6
25,335,-7260.7,-326.705,11003.3,-1967.99
30,335,-7043.67,-405.388,10255.9,-2382.56
35,335,-6699.9,-428.507,9398.64,-2734.69
40,335,-6250.4,-406.594,8459.08,-3017.39
45,335,-5725.01,-351.731,7471.72,-3228.54
50,335,-5158.27,-274.603,6474.15,-3369.8
55,335,-4584.58,-183.408,5502.52,-3445.63
60,335,-4033.82,-83.9716,4587.5,-3462.59
65,335,-3528.14,19.7408,3751.56,-3428.44
70,335,-3080.62,125.204,3008.27,-3351.14
75,335,-2695.63,231.131,2363.17,-3237.76
80,335,-2370.65,337.4,1815.52,-3093.58
85,335,-2098.47,444.99,1360.28,-2921.6
90,335,-1869.47,555.857,989.707,-2722.15
95,335,-1673.29,672.745,694.517,-2492.9
100,335,-1499.94,798.885,464.643,-2229.27
105,335,-1340.37,937.549,289.675,-1925.31
110,335,-1186.74,1091.37,159.079,-1575.5
115,335,-1032.69,1261.38,62.3036,-1177.22
120,335,-873.719,1445.69,-11.0891,-733.73
125,335,-707.847,1638.03,-71.0975,-256.849
130,335,-536.309,1826.32,-126.623,231.807
135,335,-364.067,1992.1,-184.542,701.962
140,335,-199.679,2111.53,-248.763,1118.64
145,335,-54.2259,2158.55,-319.616,1448.11
150,335,60.7752,2109.82,-393.599,1663.95
155,335,136.203,1950.42,-463.185,1751.29
160,335,168.337,1678.59,-516.34,1708.21
165,335,161.191,1308.63,-536.037,1545.32
170,335,127.126,871.412,-501.019,1284.78
175,335,84.7127,412.45,-389.266,959.946
180,335,53.6542,-13.2027,-184.368,614.224
0,340,-5370.06,657.911,13275.2,456.697
5,340,-5714.42,520.211,13184.3,-304.269
10,340,-5982.96,333.75,12934,-1051.29
15,340,-6156.07,134.079,12516.6,-1764.16
20,340,-6219.25,-46.8496,11931.8,-2418.55
25,340,-6164.35,-187.008,11188.6,-2990.68
30,340,-5991.02,-276.548,10306.1,-3462.13
35,340,-5707.57,-316.154,9312.63,-3822.65
40,340,-5331,-313.035,8244.43,-4070.5
45,340,-4885.58,-276.572,7142.31,-4211.01
50,340,-4400.22,-215.179,6047.97,-4254.48
55,340,-3904.68,-134.96,4999.67,-4214.4
60,340,-3425.7,-39.8166,4028.68,-4105.93
65,340,-2983.81,67.7941,3156.97,-3944.49
70,340,-2591.65,186.122,2396.82,-3744.47
75,340,-2254.07,313.727,1751.79,-3517.97
80,340,-1969.52,449.385,1218.71,-3273.89
85,340,-1732.15,592.139,789.83,-3017.3
90,340,-1533.81,741.323,454.81,-2749.34
95,340,-1365.65,896.484,202.202,-2467.39
100,340,-1219.09,1057.19,20.3963,-2165.76
105,340,-1086.24,1222.77,-101.941,-1836.99
110,340,-960.088,1391.93,-175.834,-1473.9
115,340,-834.63,1562.32,-212.219,-1072.34
120,340,-705.131,1729.83,-222.191,-634.248
125,340,-568.678,1887.79,-217.036,-170.297
130,340,-424.964,2025.9,-207.826,299.069
135,340,-277.054,2129.84,-204.532,745.111
140,340,-131.722,2181.82,-214.837,1135.01
145,340,1.08893,2162.94,-242.907,1437.84
150,340,109.944,2057.11,-288.308,1630.41
155,340,184.589,1855.42,-345.02,1700.88
160,340,219.024,1560.03,-400.576,1649.66
165,340,213.994,1186.26,-435.812,1488.4
170,340,177.766,762.763,-426.384,1238.93
175,340,124.39,329.547,-347.121,932.843
180,340,69.5188,-66.6856,-178.99,610.736
0,345,-4192.61,695.211,13692.8,397.618
5,345,-4538.62,545.981,13604.1,-626.479
10,345,-4810.84,350.591,13305.3,-1613.22
15,345,-4994.84,140.414,12796.9,-2526.14
20,345,-5081.57,-54.3391,12090.4,-3329.79
25,345,-5066.8,-210.95,11207.8,-3994.68
30,345,-4951.15,-317.477,10181.1,-4501.58
35,345,-4740.73,-372.416,9050.44,-4843.7
40,345,-4447.78,-381.522,7861.01,-5026.18
45,345,-4090.7,-353.516,6659.76,-5063.73
50,345,-3692.6,-296.495,5491.37,-4977.55
55,345,-3278.61,-216.098,4394.53,-4792.33
60,345,-2872.36,-115.454,3398.95,-4533.73
65,345,-2492.81,3.84205,2523.82,-4226.17
70,345,-2152.37,140.599,1777.79,-3891
75,345,-1856.68,293.314,1160.4,-3545.16
80,345,-1605.68,459.964,664.4,-3200.3
85,345,-1395.42,638.115,278.296,-2862.61
90,345,-1219.9,825.061,-11.2835,-2533.11
95,345,-1072.38,1017.84,-217.851,-2208.36
100,345,-946.182,1213.09,-354.013,-1881.57
105,345,-835.033,1406.82,-431.111,-1544.1
110,345,-733.044,1594.33,-459.44,-1187.52
115,345,-634.659,1770.14,-448.834,-806.286
120,345,-534.773,1928.02,-409.407,-400.604
125,345,-429.227,2060.71,-352.104,21.1268
130,345,-315.732,2159.58,-288.797,441.38
135,345,-195.025,2214.07,-231.683,834.989
140,345,-71.7496,2212.01,-191.961,1173.21
145,345,45.5688,2140.91,-177.963,1429.42
150,345,145.86,1990.75,-193.027,1584.39
155,345,218.093,1757.43,-233.507,1629.54
160,345,254.391,1445.87,-287.385,1567.21
165,345,252.568,1071.87,-334.277,1409.34
170,345,216.996,662.025,-347.774,1176.05
175,345,157.245,251.626,-300.657,895.33
180,345,84.8542,-119.661,-172.25,602.6
0,350,-2983.25,727.221,14006.1,335.514
5,350,-3330.5,521.114,13916,-946.029
10,350,-3614.38,276.436,13559.2,-2166.85
15,350,-3823.31,23.8668,12947.3,-3271.85
20,350,-3950.84,-206.207,12106.4,-4212.84
25,350,-3993.86,-390.098,11075.1,-4954.01
30,350,-3951.81,-514.833,9901.09,-5475.66
35,350,-3827.23,-578.643,8637.61,-5775.52
40,350,-3627.17,-588.164,7339.45,-5867.11
45,350,-3364.25,-553.883,6059.09,-5776.34
50,350,-3056.3,-485.845,4842.93,-5537.15
55,350,-2724.37,-391.158,3728.19,-5187.15
60,350,-2389.45,-273.64,2740.8,-4763.75
65,350,-2069.39,-134.943,1894.67,-4300.98
70,350,-1776.7,23.9233,1192.56,-3827.04
75,350,-1518.15,201.486,628.127,-3362.88
80,350,-1295.49,395.389,188.789,-2921.8
85,350,-1107,602.472,-141.266,-2509.94
90,350,-949.017,818.967,-378.518,-2127.43
95,350,-817.061,1040.54,-538.262,-1769.71
100,350,-706.497,1262.15,-633.575,-1429.09
105,350,-612.708,1477.77,-675.07,-1096.27
110,350,-530.961,1680.41,-671.291,-762.199
115,350,-456.181,1862.36,-629.63,-420.271
120,350,-382.914,2015.68,-557.58,-68.7346
125,350,-305.787,2132.63,-464.017,287.172
130,350,-220.605,2205.73,-360.09,634.332
135,350,-125.882,2227.4,-259.201,952.944
140,350,-24.2054,2189.76,-175.711,1220.04
145,350,77.3522,2085.16,-122.376,1414.48
150,350,168.32,1907.87,-106.981,1521.64
155,350,237.324,1656.84,-129.088,1536.14
160,350,275.161,1338.47,-178.009,1461.79
165,350,277.279,968.45,-233.058,1309.95
170,350,244.66,571.689,-266.769,1097.89
175,350,182.83,180.094,-250.949,848.418
180,350,99.5438,-171.726,-164.199,589.877
0,355,-1751.19,753.695,14212.8,270.856
5,355,-2100.28,446.951,14118.4,-1254.64
10,355,-2406.35,114.144,13697.3,-2697.14
15,355,-2657.6,-210.668,12974.1,-3981.44
20,355,-2846.44,-494.714,11992.3,-5045.59
25,355,-2967.29,-713.133,10809.3,-5847.09
30,355,-3015.68,-853.312,9490.43,-6366.17
35,355,-2989.11,-915.541,8103.12,-6606.03
40,355,-2889.16,-909.975,6711.8,-6589.91
45,355,-2723.24,-851.41,5373.65,-6356.25
50,355,-2504.94,-754.147,4135.34,-5952.86
55,355,-2252.3,-628.754,3030.75,-5430.99
60,355,-1984.67,-481.37,2079.98,-4840.12
65,355,-1719.5,-314.864,1289.72,-4223.58
70,355,-1470,-130.674,655.135,-3615.71
75,355,-1244.43,69.7303,162.842,-3040.54
80,355,-1046.59,284.162,-205.637,-2512.02
85,355,-876.974,509.648,-470.553,-2035.49
90,355,-734.097,742.557,-651.289,-1609.71
95,355,-615.455,978.595,-764.586,-1228.93
100,355,-518.081,1212.55,-823.627,-884.743
105,355,-438.677,1438.02,-837.848,-567.545
110,355,-373.414,1647.3,-813.416,-267.992
115,355,-317.612,1831.83,-754.359,21.4186
120,355,-265.621,1982.95,-664.342,304.524
125,355,-211.257,2092.71,-548.814,579.774
130,355,-149,2154.31,-416.922,839.339
135,355,-75.7493,2161.9,-282.321,1069.87
140,355,7.52135,2110.03,-162.062,1255.19
145,355,95.0733,1993.61,-73.3216,1380.39
150,355,177.273,1808.88,-28.6902,1435.72
155,355,242.906,1555.79,-31.5177,1418.79
160,355,282.09,1240.78,-73.156,1334.36
165,355,288.602,878.912,-133.452,1192.45
170,355,260.775,493.981,-184.833,1006.6
175,355,200.86,116.168,-199.096,793.338
180,355,113.476,-222.483,-154.898,572.666
0,360,-505.8,774.434,14311.3,204.136
5,360,-858.106,326.194,14210.5,-1544.41
10,360,-1198.54,-131.05,13722.8,-3189.87
15,360,-1511.59,-555.465,12886.6,-4636.57
20,360,-1784.19,-909.531,11763.9,-5808.52
25,360,-2004.13,-1167.07,10432.5,-6656.44
30,360,-2159.94,-1317.45,8976.53,-7160.92
35,360,-2242.55,-1365.61,7477.84,-7331.38
40,360,-2247.9,-1327.93,6010.04,-7201.65
45,360,-2179.2,-1225.98,4633.87,-6823.38
50,360,-2047.18,-1080.4,3394.7,-6258.37
55,360,-1868.34,-907.032,2321.5,-5571.12
60,360,-1661.68,-715.928,1427.09,-4822.24
65,360,-1445.27,-512.468,709.9,-4063.28
70,360,-1233.77,-299.323,156.885,-3333.68
75,360,-1037.37,-78.1367,-252.602,-2659.75
80,360,-862.006,149.516,-542.832,-2055.66
85,360,-710.193,381.789,-738.201,-1525.79
90,360,-582.158,616.455,-860.656,-1067.54
95,360,-476.732,850.698,-928.098,-674.001
100,360,-391.917,1080.73,-953.584,-336.001
105,360,-325.081,1301.41,-945.184,-43.5094
110,360,-272.825,1506.11,-906.461,213.318
115,360,-230.709,1687.04,-837.764,443.082
120,360,-193.148,1836.09,-738.483,651.869
125,360,-153.832,1945.68,-610.056,841.917
130,360,-106.872,2009.34,-458.972,1010.77
135,360,-48.4983,2021.51,-298.477,1151.61
140,360,21.2828,1977.01,-147.725,1255.18
145,360,97.8864,1870.7,-27.909,1312.83
150,360,172.769,1698.26,43.7409,1319.55
155,360,235.405,1458.49,59.9543,1275.65
160,360,275.882,1156.45,26.9048,1186.28
165,360,287.052,806.095,-36.4707,1059.56
170,360,265.494,430.795,-103.313,904.714
175,360,211.2,60.8392,-146.2,731.502
180,360,126.544,-271.548,-144.419,551.096
