generated_index,sample_index,k,ratio,round,local_index,mask_family,mask_hash,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,active_port_score_mean,selected_for_full_refine
167,426104,2,0.6,initial,7,three_frequency_guided_swap_07,75b7373d82a79557,ratio_continuation_01,6354,-30.509659288503688,-28.112432758348014,0.019061976127448733,0
168,426104,2,0.6,initial,8,failed_best_swap_00_1,e9dc893695c7707a,ratio_continuation_01,6354,-5.024896058229279,-5.024896058229279,-0.008194444465944447,0
169,426104,2,0.6,initial,9,failed_best_swap_00_2,63dac926d42825c0,ratio_continuation_01,6354,-14.122552540207119,-13.041950706306906,-0.009065196117191341,0
170,426104,2,0.6,initial,10,failed_best_swap_00_3,9218afaa21b65e02,ratio_continuation_01,6354,-11.322447404102952,-10.54213353564965,-0.00832850834104003,0
171,426104,2,0.6,initial,11,failed_best_swap_01_1,aefd3ddfe3052764,hard_positive_swap_01,6347,-4.885652409162995,-4.332582021425302,0.032693304814908196,0
172,426104,2,0.6,initial,12,failed_best_swap_01_2,26c7316c73ff018a,hard_positive_swap_01,6347,1.0901771090342454,1.0901771090342454,0.03185525332328155,0
173,426104,2,0.6,initial,13,failed_best_swap_01_3,14444c701cc1871f,hard_positive_swap_01,6347,-5.825479346577281,-2.9190373862268633,0.031781791631688344,0
174,426104,2,0.6,initial,14,power_top,197780543f17bd8f,hard_positive_swap_01,6347,-42.95128981930268,-35.1986269080066,0.062192591994211524,0
175,426104,2,0.6,initial,15,parent_normalized,681a90e36c635290,ratio_continuation_01,6354,5.4602338962999495,5.500408927555633,-0.009015010658750953,1
176,426104,2,0.6,initial,16,ring_quadrant,feec5c30c148c0b8,hard_positive_swap_01,6347,-52.352639510070006,-25.009250160394217,0.060454555985239695,0
177,426104,2,0.6,initial,17,mirrored_pair,e3016c19e0f4cd8a,hard_positive_swap_01,6347,-59.94816578866359,-33.233864597328456,0.052210590484917344,0
178,426104,2,0.6,initial,18,spread_090,b91901a4cab7e45a,hard_positive_swap_01,6347,-42.91677747991416,-35.1857041947878,0.06218555913342257,0
179,426104,2,0.6,initial,19,min_spacing_150,e3d968af154845d6,hard_positive_swap_01,6347,-27.840368820172902,-24.010373957977144,0.051287664764984614,0
180,426104,2,0.6,initial,20,edge_density,db2e16459d9d0351,hard_positive_swap_01,6347,-32.09210557893135,-32.09210557893135,0.05341496926779351,0
181,426104,2,0.6,initial,21,center_density,d68fd27d49d55a9c,hard_positive_swap_01,6347,-42.024157611377404,-27.973916080355934,0.05415906458363644,0
182,426104,2,0.6,initial,22,checker_balance,6e82a8bb3662d36c,hard_positive_swap_01,6347,-41.156681466769726,-26.13484455388334,0.03150567184128721,0
183,426104,2,0.6,initial,23,hard_positive_neighbor_00,a53abe5526fd7a23,hard_positive_swap_01,6347,-26.57435444955679,-25.574600548543522,0.02576444453177221,0
184,426104,2,0.6,alternating,0,three_frequency_guided_swap_00,87eaae09a9355c37,best_initial_refined,74,2.563905416674599,6.720787229414435,-0.02369372264198865,0
185,426104,2,0.6,alternating,1,three_frequency_guided_swap_01,897c7240edfe8e23,best_initial_refined,74,2.6781891608668094,5.636885362564913,-0.02049697747592631,1
186,426104,2,0.6,alternating,2,three_frequency_guided_swap_02,932f0b1377b273a8,best_initial_refined,74,-29.192723946284502,-28.175934745410956,-0.017581954751186905,0
187,426104,2,0.6,alternating,3,three_frequency_guided_swap_03,c5cfe1563b6ada37,best_initial_refined,74,-28.427753679734256,-27.80899394653451,-0.014774473342506197,0
188,426104,2,0.6,alternating,4,three_frequency_guided_swap_04,de93b85437a22bac,best_initial_refined,74,-28.193378785391168,-27.300353329334136,-0.00957788628006891,0
189,426104,2,0.6,alternating,5,three_frequency_guided_swap_05,d21b146848b4469e,best_initial_refined,74,-33.362553142918195,-33.362553142918195,-0.0048787705685163,0
190,426104,2,0.6,alternating,6,three_frequency_guided_swap_06,2ce4c21a26f85a04,best_initial_refined,74,-33.96246894125709,-33.31032177531106,-0.0012639035330627678,0
191,426104,2,0.6,alternating,7,three_frequency_guided_swap_07,0b5aded75b89d72e,best_initial_refined,74,-33.89609493072649,-33.570895060106146,0.002295781619489035,0
192,426104,2,0.7,initial,0,three_frequency_guided_swap_00,da8df21272916be3,adversarial_multi_corner_refinement,6305,1.04423603671602,5.023514830465273,-0.04231201576422537,0
193,426104,2,0.7,initial,1,three_frequency_guided_swap_01,55bbfa47dc07de3e,adversarial_multi_corner_refinement,6305,0.986480121493236,3.7891295119429875,-0.039003707075972005,0
194,426104,2,0.7,initial,2,three_frequency_guided_swap_02,9d4f739f0349cce2,adversarial_multi_corner_refinement,6305,-6.189518642351551,-4.6297043240167675,-0.035853115374188116,0
195,426104,2,0.7,initial,3,three_frequency_guided_swap_03,d57f567736c214e5,adversarial_multi_corner_refinement,6305,-30.727921124434015,-30.727921124434015,-0.03284069504005181,0
196,426104,2,0.7,initial,4,three_frequency_guided_swap_04,31f91803fe3a9cf7,adversarial_multi_corner_refinement,6305,-30.14024150720291,-30.14024150720291,-0.02718149354988602,0
197,426104,2,0.7,initial,5,three_frequency_guided_swap_05,2403a4ffcd773528,adversarial_multi_corner_refinement,6305,-30.823495051240467,-30.823495051240467,-0.022059560046065272,0
198,426104,2,0.7,initial,6,three_frequency_guided_swap_06,79f39c2d36f94ceb,adversarial_multi_corner_refinement,6305,-30.77513617350928,-30.77513617350928,-0.017664892520098112,0
199,426104,2,0.7,initial,7,three_frequency_guided_swap_07,4de7d3771a6911e0,adversarial_multi_corner_refinement,6305,-30.847695908944466,-30.847695908944466,-0.01375302370869919,0
200,426104,2,0.7,initial,8,failed_best_swap_00_1,9afc7168ca60770d,adversarial_multi_corner_refinement,6305,-1.5260591033598305,-1.4279516253114257,-0.045058235370722566,0
201,426104,2,0.7,initial,9,failed_best_swap_00_2,a11c2abd9fbc842d,adversarial_multi_corner_refinement,6305,-4.172204643393991,-4.172204643393991,-0.044126630332901394,0
202,426104,2,0.7,initial,10,failed_best_swap_00_3,70c2a7d669d5d5e6,adversarial_multi_corner_refinement,6305,-2.8832822196013193,-1.6963201113587623,-0.045520084277729266,0
203,426104,2,0.7,initial,11,failed_best_swap_01_1,5d13cf72591c0182,hard_positive_swap_02,6317,-2.441852137650408,-2.441852137650408,-0.0006564096192119476,0
204,426104,2,0.7,initial,12,failed_best_swap_01_2,f1d64698b83bc974,hard_positive_swap_02,6317,-14.551259794096902,-12.823830682114796,-0.0029549666076765808,0
205,426104,2,0.7,initial,13,failed_best_swap_01_3,448d81f48b75bb47,hard_positive_swap_02,6317,-13.62869657044228,-13.62869657044228,0.0001595134200822815,0
206,426104,2,0.7,initial,14,power_top,58a49533f3ccb55c,hard_positive_swap_02,6317,-32.03387001195959,-32.03387001195959,0.04696195608522741,0
207,426104,2,0.7,initial,15,parent_normalized,4cefacb42bc11a25,adversarial_multi_corner_refinement,6305,6.062222208521312,6.616007350368731,-0.04613154368497583,1
208,426104,2,0.7,initial,16,ring_quadrant,b40f810943afac5a,hard_positive_swap_02,6317,-38.5459861812236,-36.59186674863897,0.045824592132814604,0
209,426104,2,0.7,initial,17,mirrored_pair,baf38bb1861709c8,hard_positive_swap_02,6317,-35.640508291874724,-33.76898202314683,0.03883577620125752,0
210,426104,2,0.7,initial,18,min_spacing_150,bcbdf8579641e461,hard_positive_swap_02,6317,-38.96104854531548,-28.711093079104828,0.03430945225169543,0
211,426104,2,0.7,initial,19,edge_density,305d5834af269768,hard_positive_swap_02,6317,-39.06954850885738,-28.89618208588795,0.0382465124279776,0
212,426104,2,0.7,initial,20,center_density,893e5f1d2eff796e,hard_positive_swap_02,6317,-31.403183627696748,-29.53097839091285,0.04239262235571298,0
213,426104,2,0.7,initial,21,checker_balance,711affcc02484b54,hard_positive_swap_02,6317,-36.72343161949978,-35.06627419420671,0.021381383300577806,0
214,426104,2,0.7,initial,22,hard_positive_neighbor_00,5890201a995778ba,hard_positive_swap_02,6317,-31.17146806519999,-29.84234996383237,0.004178203091316784,0
215,426104,2,0.7,initial,23,hard_positive_swap_00,a3f04b05fbbc1882,hard_positive_swap_02,6317,-30.893356487322947,-29.485026747451585,0.005367364360297455,0
216,426104,2,0.7,alternating,0,three_frequency_guided_swap_00,66a2b2482d9cb322,best_initial_refined,84,-32.21093938924972,-31.54556784667902,-0.04067711746592632,0
217,426104,2,0.7,alternating,1,three_frequency_guided_swap_01,c10d7cf015245fa8,best_initial_refined,84,-32.1293366838881,-32.07104793705987,-0.03614994611504712,0
218,426104,2,0.7,alternating,2,three_frequency_guided_swap_02,734c49f5f27af4ef,best_initial_refined,84,-31.641457181911058,-31.641457181911058,-0.03208377052725825,0
219,426104,2,0.7,alternating,3,three_frequency_guided_swap_03,9e17b3b76211d948,best_initial_refined,84,1.9237635216749884,4.7159971129559555,-0.062148738835536184,1
220,426104,2,0.7,alternating,4,three_frequency_guided_swap_04,25b791340b7912df,best_initial_refined,84,-6.213205890403341,-4.797639276893756,-0.058871007002891766,0
221,426104,2,0.7,alternating,5,three_frequency_guided_swap_05,97d554fd0f2e3cee,best_initial_refined,84,-32.29924186674182,-32.29924186674182,-0.05567026911216582,0
222,426104,2,0.7,alternating,6,three_frequency_guided_swap_06,8201f120e5bf0137,best_initial_refined,84,-32.04050744728906,-31.52033392537687,-0.05268552518437406,0
223,426104,2,0.7,alternating,7,three_frequency_guided_swap_07,75935410da8c20e4,best_initial_refined,84,-31.803622483317863,-31.526335888268004,-0.04709030138800074,0
224,426104,2,0.8,initial,0,three_frequency_guided_swap_00,8b16ed5206578bdc,adversarial_multi_corner_refinement,6297,-4.719361975819928,-3.017797333273578,-0.024490359457228703,0
225,426104,2,0.8,initial,1,three_frequency_guided_swap_01,5c0089c9b49e6bc7,adversarial_multi_corner_refinement,6297,-3.4220371114011994,-1.797771322425969,-0.021651413697982885,0
226,426104,2,0.8,initial,2,three_frequency_guided_swap_02,3b32d8cb540946b2,adversarial_multi_corner_refinement,6297,-25.334972858650957,-22.159496972637108,-0.01896186845832139,0
227,426104,2,0.8,initial,3,three_frequency_guided_swap_03,293fa33683957f2f,adversarial_multi_corner_refinement,6297,-24.80848929127838,-21.90683570735038,-0.016381741057767272,0
228,426104,2,0.8,initial,4,three_frequency_guided_swap_04,ec8ee399e17448a5,adversarial_multi_corner_refinement,6297,-23.255754088128484,-22.62871668981878,-0.011835320058055418,0
229,426104,2,0.8,initial,5,three_frequency_guided_swap_05,9caa7d0ed1abe6c2,adversarial_multi_corner_refinement,6297,-22.92818815726477,-22.56015218013497,-0.008464558744260862,0
230,426104,2,0.8,initial,6,three_frequency_guided_swap_06,ff78269fc6f07793,adversarial_multi_corner_refinement,6297,-22.923794371039424,-22.69413407154755,-0.005306939819802114,0
231,426104,2,0.8,initial,7,three_frequency_guided_swap_07,5b1bd78f4cbe3516,adversarial_multi_corner_refinement,6297,-22.767717091468285,-22.451952358771422,-0.0023394366384024163,0
232,426104,2,0.8,initial,8,failed_best_swap_00_1,d0d49bcc6e103493,adversarial_multi_corner_refinement,6297,-1.7751596429485348,1.0079356462916116,-0.02660921637409168,0
233,426104,2,0.8,initial,9,failed_best_swap_00_2,2a32ace5bd4b2314,adversarial_multi_corner_refinement,6297,2.8101500446054923,3.3921913159323753,-0.02710511742148743,0
234,426104,2,0.8,initial,10,failed_best_swap_00_3,f5567e01cb04cbd2,adversarial_multi_corner_refinement,6297,-3.3758209114976134,-1.1405395534733374,-0.02582353772628727,0
235,426104,2,0.8,initial,11,failed_best_swap_01_1,de488361b9eda330,local_swap_01,6288,0.2194920474196374,0.8465006388910395,0.022844138257159377,0
236,426104,2,0.8,initial,12,failed_best_swap_01_2,f9264fda53ea5ff1,local_swap_01,6288,-22.87002105040147,-21.557689464693564,0.02280697301623332,0
237,426104,2,0.8,initial,13,failed_best_swap_01_3,ae2dc7412a6b8bb5,local_swap_01,6288,-4.690685584092751,-4.0217801734356176,0.020444047932679208,0
238,426104,2,0.8,initial,14,power_top,f07d7a866c9edbdd,local_swap_01,6288,-20.028540433188763,-19.250131104755916,0.027340377257232665,0
239,426104,2,0.8,initial,15,parent_normalized,c4d061c2d105b23a,adversarial_multi_corner_refinement,6297,6.119523767825613,6.119523767825613,-0.02771671827203485,1
240,426104,2,0.8,initial,16,ring_quadrant,8c63a4912bc1af29,local_swap_01,6288,-18.982560400318626,-18.625286007195708,0.026524756610968765,0
241,426104,2,0.8,initial,17,mirrored_pair,a1a25c64a68a121d,local_swap_01,6288,-21.424627612008813,-20.709268723094016,0.020342570098899535,0
242,426104,2,0.8,initial,18,min_spacing_150,179623840b12a358,local_swap_01,6288,-22.309565903850313,-21.670506816719207,0.015511431801342115,0
243,426104,2,0.8,initial,19,edge_density,dd0b8b76d0f95268,local_swap_01,6288,-22.351631880375564,-21.82925922273725,0.01873344334107231,0
244,426104,2,0.8,initial,20,center_density,54853147cf6cee66,local_swap_01,6288,-19.371300186173972,-18.527985349862377,0.023853932406875777,0
245,426104,2,0.8,initial,21,checker_balance,bdb41dbd629894c7,local_swap_01,6288,-24.744934678800874,-23.87072399668928,0.01325847772425504,0
246,426104,2,0.8,initial,22,hard_positive_neighbor_00,92cd0e1df36d65bd,adversarial_multi_corner_refinement,6297,-11.482883394287454,-11.244727752116308,-0.022680363248686615,0
247,426104,2,0.8,initial,23,hard_positive_swap_00,1a215e624f5168ef,adversarial_multi_corner_refinement,6297,-10.354848423616144,-10.112769007481052,-0.02059051366092412,0
248,426104,2,0.8,alternating,0,three_frequency_guided_swap_00,3c56c5d683283e04,best_initial_refined,94,-26.446819523427965,-26.446819523427965,-0.04140324718364082,0
249,426104,2,0.8,alternating,1,three_frequency_guided_swap_01,3ed4ed0aa961ef8e,best_initial_refined,94,-23.365315048185003,-23.365315048185003,-0.03777104517749509,0
250,426104,2,0.8,alternating,2,three_frequency_guided_swap_02,6ad99c7f56b14cd2,best_initial_refined,94,-24.29328657371339,-24.29328657371339,-0.03425621691382551,0
251,426104,2,0.8,alternating,3,three_frequency_guided_swap_03,3f95afa9f54e7e14,best_initial_refined,94,-24.418885908325137,-24.418885908325137,-0.030966186768224324,0
252,426104,2,0.8,alternating,4,three_frequency_guided_swap_04,9a57396c2ce23173,best_initial_refined,94,5.874791234155739,6.308156092612903,-0.05494644477777811,1
253,426104,2,0.8,alternating,5,three_frequency_guided_swap_05,ffccc5127cb79389,best_initial_refined,94,-27.58803889485631,-27.58803889485631,-0.05216891439267588,0
254,426104,2,0.8,alternating,6,three_frequency_guided_swap_06,892da90fea34ae96,best_initial_refined,94,-26.272020942820696,-26.272020942820696,-0.04956872398119864,0
255,426104,2,0.8,alternating,7,three_frequency_guided_swap_07,ed57cb65460db881,best_initial_refined,94,-26.542238285130104,-26.542238285130104,-0.047109955942830684,0
256,426100,2,0.5,initial,0,three_frequency_guided_swap_00,c4c4f6035f5db0f0,adversarial_multi_corner_refinement,5874,0.9504066298105891,3.123939176292389,0.03931046701421036,0
257,426100,2,0.5,initial,1,three_frequency_guided_swap_01,0b6ef0572c9dcc3e,adversarial_multi_corner_refinement,5874,-0.72454043742082,2.267328507248916,0.04393496899461001,0
258,426100,2,0.5,initial,2,three_frequency_guided_swap_02,d001460b1a13dee0,adversarial_multi_corner_refinement,5874,-1.8534995108101109,-1.8268027189970821,0.04843110402596608,0
259,426100,2,0.5,initial,3,three_frequency_guided_swap_03,fc8974f1ed53e192,adversarial_multi_corner_refinement,5874,-1.8455091710147649,-1.8181685974249497,0.05259807670386563,0
260,426100,2,0.5,initial,4,three_frequency_guided_swap_04,8c0a22a91aad2917,adversarial_multi_corner_refinement,5874,-1.703965041700084,-1.703965041700084,0.06051519319417613,0
261,426100,2,0.5,initial,5,three_frequency_guided_swap_05,a758aece597b396e,adversarial_multi_corner_refinement,5874,-2.065102211784608,-2.065102211784608,0.06739911913606425,0
262,426100,2,0.5,initial,6,three_frequency_guided_swap_06,67aec7d0bb983121,adversarial_multi_corner_refinement,5874,-2.072628688079787,-2.072628688079787,0.07396148887092704,0
263,426100,2,0.5,initial,7,three_frequency_guided_swap_07,c1d9690347b37fe4,adversarial_multi_corner_refinement,5874,-2.1510820658131617,-2.1510820658131617,0.08008026536748285,0
264,426100,2,0.5,initial,8,failed_best_swap_00_1,ebb499a1815cecf6,adversarial_multi_corner_refinement,5874,-2.7621838667504384,-1.7309575291468027,0.03656729003615505,0
265,426100,2,0.5,initial,9,failed_best_swap_00_2,faa1ce30e15c6bc6,adversarial_multi_corner_refinement,5874,-1.897637078856257,-1.050638140881777,0.036975329252949676,0
266,426100,2,0.5,initial,10,failed_best_swap_00_3,d0f156c765771b85,adversarial_multi_corner_refinement,5874,-0.6017314024832907,-0.34160739761776215,0.03828712075808256,0
267,426100,2,0.5,initial,11,failed_best_swap_01_1,1b03d5dcc8748ad3,hard_positive_neighbor_01,5866,-4.4787590333412775,-3.6060910749432202,0.03763260183745367,0
268,426100,2,0.5,initial,12,failed_best_swap_01_2,dc53ee6cec0bf5d1,hard_positive_neighbor_01,5866,-5.161859246966339,-4.21995526551164,0.037461018506377355,0
269,426100,2,0.5,initial,13,failed_best_swap_01_3,f6409b5d79b3c385,hard_positive_neighbor_01,5866,4.267136817554557,4.267136817554557,0.03668771371883175,0
270,426100,2,0.5,initial,14,power_top,c6bed49cc8c0073a,adversarial_multi_corner_refinement,5874,-20.537191179863072,-19.062247833665463,0.1505586723788786,0
271,426100,2,0.5,initial,15,parent_normalized,1f6fb00506bdd7b4,adversarial_multi_corner_refinement,5874,6.429259391973887,6.429366373895407,0.03434679665221679,1
272,426100,2,0.5,initial,16,ring_quadrant,60395d49ad9d798a,adversarial_multi_corner_refinement,5874,-23.19149134953182,-22.30686484282726,0.1371193435479022,0
273,426100,2,0.5,initial,17,mirrored_pair,311f50ee0698f845,adversarial_multi_corner_refinement,5874,-21.234788495356124,-19.847252634661572,0.14275922734915925,0
274,426100,2,0.5,initial,18,min_spacing_150,b0b3f5a7071bade6,hard_positive_neighbor_01,5866,-21.125135989781146,-21.125135989781146,0.14069307657422558,0
275,426100,2,0.5,initial,19,edge_density,5c916ed64e5e82f0,hard_positive_neighbor_01,5866,-19.631046866061798,-18.59465656622136,0.1421118531851599,0
276,426100,2,0.5,initial,20,center_density,e8ab0fb54b259826,adversarial_multi_corner_refinement,5874,-20.287622654547683,-18.86587384167456,0.14484710143105084,0
