stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,source_port,coupling_relation,s_magnitude,s_phase_deg,source_magnitude,term_real,term_imag,term_magnitude,term_alignment_with_total
137,old_285_replay,426110,4,0.699999988079071,edge,task,1,P11,7.251588601879111,0.4339308927912284,0.5052248612710635,0.219232675111677,0.059466545895761724,0.07684096256599529,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5602041706473362,0.029381004722177927,-0.020205944036630095,0.035658429759259855,-0.6153041279117242
137,old_285_replay,426110,4,0.699999988079071,edge,task,1,P11,7.251588601879111,0.4339308927912284,0.5052248612710635,0.219232675111677,0.059466545895761724,0.07684096256599529,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.4384443570050899,-0.035799814693449256,0.09010816637721131,0.09695931301297725,0.9499123508849906
137,old_285_replay,426110,4,0.699999988079071,edge,task,1,P11,7.251588601879111,0.4339308927912284,0.5052248612710635,0.219232675111677,0.059466545895761724,0.07684096256599529,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.4885546624726524,-0.028191362486269664,0.08226474694912977,0.0869611494256867,0.9638204076358697
137,old_285_replay,426110,4,0.699999988079071,edge,task,1,P11,7.251588601879111,0.4339308927912284,0.5052248612710635,0.219232675111677,0.059466545895761724,0.07684096256599529,False,False,P11,self,0.13858096432942,-127.72686751526298,0.5052248612710635,0.0213909935392629,0.06666680128820661,0.07001454847814141,0.9320302151983842
138,old_285_replay,426110,4,0.699999988079071,edge,task,2,P10,8.206078481668982,0.3887729821398326,0.5412492396731473,0.21042308098864645,0.03926504306849499,0.05787831912318028,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5497386815610233,-0.09723879808693389,0.006587076477167334,0.09746165107316594,0.7581885228368115
138,old_285_replay,426110,4,0.699999988079071,edge,task,2,P10,8.206078481668982,0.3887729821398326,0.5412492396731473,0.21042308098864645,0.03926504306849499,0.05787831912318028,False,False,P10,self,0.136232878997807,-128.024603514836,0.5412492396731473,0.004472726409451316,0.07360016227601357,0.07373594217604691,0.6572829484242025
138,old_285_replay,426110,4,0.699999988079071,edge,task,2,P10,8.206078481668982,0.3887729821398326,0.5412492396731473,0.21042308098864645,0.03926504306849499,0.05787831912318028,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.45803073405153094,0.025172912573625313,0.01491366041525776,0.029259063457687938,-0.2551897197538696
138,old_285_replay,426110,4,0.699999988079071,edge,task,2,P10,8.206078481668982,0.3887729821398326,0.5412492396731473,0.21042308098864645,0.03926504306849499,0.05787831912318028,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.44163842329742126,-0.08230933645548694,0.05257142334947683,0.09766566142064707,0.9781330414844236
139,old_285_replay,426110,4,0.699999988079071,edge,task,3,P10,7.016536725291353,0.4458339777747495,0.5184293039976164,0.23113339879625217,0.06719165815542177,0.0850201686508329,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5212848188963671,0.0797876196522323,-0.046635440746571874,0.09241714442351215,0.9100695600130623
139,old_285_replay,426110,4,0.699999988079071,edge,task,3,P10,7.016536725291353,0.4458339777747495,0.5184293039976164,0.23113339879625217,0.06719165815542177,0.0850201686508329,False,False,P10,self,0.136232878997807,-128.024603514836,0.5184293039976164,0.04660984460664231,-0.0530632828864253,0.07062711664042458,0.9943627868035909
139,old_285_replay,426110,4,0.699999988079071,edge,task,3,P10,7.016536725291353,0.4458339777747495,0.5184293039976164,0.23113339879625217,0.06719165815542177,0.0850201686508329,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.4273017450943182,0.002821741214352247,0.02714985070886266,0.027296091606570788,-0.753075863003809
139,old_285_replay,426110,4,0.699999988079071,edge,task,3,P10,7.016536725291353,0.4458339777747495,0.5184293039976164,0.23113339879625217,0.06719165815542177,0.0850201686508329,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5262189937837115,0.0040429125553315265,-0.11629989179951918,0.11637014210917646,0.8365927744465677
156,old_285_replay,426102,2,0.699999988079071,edge,combined,-1,P11,5.161153980837895,0.5520040968260775,0.4338570474899915,0.23949086765134137,0.10229322275292019,0.11721333792588301,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
156,old_285_replay,426102,2,0.699999988079071,edge,combined,-1,P11,5.161153980837895,0.5520040968260775,0.4338570474899915,0.23949086765134137,0.10229322275292019,0.11721333792588301,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.9009817145463666,0.16600477325670976,0.1101891176227463,0.1992466471148035,0.9790922933978989
156,old_285_replay,426102,2,0.699999988079071,edge,combined,-1,P11,5.161153980837895,0.5520040968260775,0.4338570474899915,0.23949086765134137,0.10229322275292019,0.11721333792588301,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
156,old_285_replay,426102,2,0.699999988079071,edge,combined,-1,P11,5.161153980837895,0.5520040968260775,0.4338570474899915,0.23949086765134137,0.10229322275292019,0.11721333792588301,False,False,P11,self,0.13858096432942,-127.72686751526298,0.4338570474899915,0.002416581580230632,0.06007574347102641,0.06012432802227799,0.7386362964324727
158,old_285_replay,426102,2,0.699999988079071,edge,task,1,P10,8.872891279377521,0.3600438823360951,0.6654956509633638,0.23960763785063635,0.02915943485257047,0.05204547950004923,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
158,old_285_replay,426102,2,0.699999988079071,edge,task,1,P10,8.872891279377521,0.3600438823360951,0.6654956509633638,0.23960763785063635,0.02915943485257047,0.05204547950004923,False,False,P10,self,0.136232878997807,-128.024603514836,0.6654956509633638,0.01980043796912318,0.08847378901782624,0.09066238849125874,0.8835161593319127
158,old_285_replay,426102,2,0.699999988079071,edge,task,1,P10,8.872891279377521,0.3600438823360951,0.6654956509633638,0.23960763785063635,0.02915943485257047,0.05204547950004923,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
158,old_285_replay,426102,2,0.699999988079071,edge,task,1,P10,8.872891279377521,0.3600438823360951,0.6654956509633638,0.23960763785063635,0.02915943485257047,0.05204547950004923,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.7464017449882423,0.13595678221371763,0.09360176803823705,0.16506222344858978,0.9663383252841091
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P10,self,0.136232878997807,-128.024603514836,0.17475516858322312,0.016878331284248316,0.016790301225446197,0.0238073997358396,0.6946905706349011
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.9846119437427764,-0.020334145949327864,0.21678941533776058,0.21774096558520317,0.9969024564696558
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P10,self,0.136232878997807,-128.024603514836,0.7110070211375038,-0.05701312862582575,0.07830615273348566,0.09686253347721675,0.9155419970810139
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.7031848909598006,0.005885589494671661,0.15539365858971682,0.15550507803154615,0.9681061860423638
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.7721208013685817,0.07420181816229592,0.1537842547036841,0.1707498369350847,0.9474212352687779
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P11,self,0.13858096432942,-127.72686751526298,0.6354757392215691,-0.04568861442240407,0.07528589966491897,0.08806484074927608,0.7842617216579262
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P10,self,0.136232878997807,-128.024603514836,0.5845495830504861,0.047537515561609345,-0.06388972961897717,0.07963487261593541,0.5578462212439976
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.8113579783477474,0.16345488943183561,0.07400345858290272,0.1794269008855835,0.9296858415475935
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.3585729882835092,0.024171406449844092,-0.07551366079507531,0.07928789224362859,0.08460478344596153
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.6867219880834962,-0.0336529720586131,-0.028140172625300063,0.04386789080591271,0.9547654081627694
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P01,self,0.138642679019854,-127.753500672212,0.3104776415677702,-0.0416226080688846,-0.010975856944340844,0.04304545200272164,0.9906760817527627
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.5508556783768602,-0.07629010103917795,0.06159323553604196,0.09805052871028448,0.4768722715889944
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.45745277059866957,-0.02992603478029113,0.07537724823690531,0.08110053704778557,0.8018401323130582
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P10,self,0.136232878997807,-128.024603514836,0.44227251251929117,0.05909434578313244,-0.011754520466198622,0.060252057682096676,0.06609936441519078
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.5298259929120946,0.02665674580735484,0.020854876936017237,0.03384535402465682,0.7994511071575359
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5607284358643834,0.00019242626920830397,0.12400154682829459,0.12400169613226594,0.9661468388625759
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5711682287927754,0.0899160152322565,-0.046571097953389956,0.10126083625880059,0.9611792336021183
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P10,self,0.136232878997807,-128.024603514836,0.4433133983338229,0.005748026402202233,-0.060119702136764146,0.06039386055331831,0.7531043644430518
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.49626872134395356,-0.0316832129197038,-0.001082823306280711,0.031701711108833075,-0.702699794745029
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.48058029669308905,0.09667567722436246,-0.04414412304431353,0.1062774207729027,0.9463329695025395
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.29066020621930616,-0.01360907126285831,-0.01253355633149339,0.018501266306722736,0.08312264841001252
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.5752428373908143,0.0837014326168367,-0.09579576081811805,0.12721146808693365,0.9983726042583985
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.5156066934016788,0.09152411544454575,0.006799252309293451,0.09177632341661966,0.5537902896137588
