stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,stimulus_family,source_row,physical_port_order
174,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,3,2,old_285_replay,174,P00|P10|P01|P11
175,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,2,old_285_replay,175,P00|P10|P01|P11
176,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,2,old_285_replay,176,P00|P10|P01|P11
177,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,2,old_285_replay,177,P00|P10|P01|P11
178,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,2,old_285_replay,178,P00|P10|P01|P11
179,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,2,old_285_replay,179,P00|P10|P01|P11
180,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,2,old_285_replay,180,P00|P10|P01|P11
181,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,2,old_285_replay,181,P00|P10|P01|P11
182,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,2,old_285_replay,182,P00|P10|P01|P11
183,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,2,old_285_replay,183,P00|P10|P01|P11
184,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,2,old_285_replay,184,P00|P10|P01|P11
185,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,2,old_285_replay,185,P00|P10|P01|P11
186,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,2,old_285_replay,186,P00|P10|P01|P11
187,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,2,old_285_replay,187,P00|P10|P01|P11
188,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,2,old_285_replay,188,P00|P10|P01|P11
189,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,2,old_285_replay,189,P00|P10|P01|P11
190,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,combined,-1,4,old_285_replay,190,P00|P10|P01|P11
191,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,task,0,4,old_285_replay,191,P00|P10|P01|P11
192,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,task,1,4,old_285_replay,192,P00|P10|P01|P11
193,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,combined,-1,4,old_285_replay,193,P00|P10|P01|P11
194,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,task,0,4,old_285_replay,194,P00|P10|P01|P11
195,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,task,1,4,old_285_replay,195,P00|P10|P01|P11
196,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,combined,-1,4,old_285_replay,196,P00|P10|P01|P11
197,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,0,4,old_285_replay,197,P00|P10|P01|P11
198,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,1,4,old_285_replay,198,P00|P10|P01|P11
199,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,old_285_replay,199,P00|P10|P01|P11
200,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,4,old_285_replay,200,P00|P10|P01|P11
201,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,4,old_285_replay,201,P00|P10|P01|P11
202,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,old_285_replay,202,P00|P10|P01|P11
203,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,old_285_replay,203,P00|P10|P01|P11
204,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,old_285_replay,204,P00|P10|P01|P11
205,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,combined,-1,4,old_285_replay,205,P00|P10|P01|P11
206,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,task,0,4,old_285_replay,206,P00|P10|P01|P11
207,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,task,1,4,old_285_replay,207,P00|P10|P01|P11
208,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,combined,-1,4,old_285_replay,208,P00|P10|P01|P11
209,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,task,0,4,old_285_replay,209,P00|P10|P01|P11
210,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,task,1,4,old_285_replay,210,P00|P10|P01|P11
211,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,combined,-1,4,old_285_replay,211,P00|P10|P01|P11
212,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,0,4,old_285_replay,212,P00|P10|P01|P11
213,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,1,4,old_285_replay,213,P00|P10|P01|P11
214,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,4,old_285_replay,214,P00|P10|P01|P11
215,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,4,old_285_replay,215,P00|P10|P01|P11
216,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,4,old_285_replay,216,P00|P10|P01|P11
217,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,4,old_285_replay,217,P00|P10|P01|P11
218,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,4,old_285_replay,218,P00|P10|P01|P11
219,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,4,old_285_replay,219,P00|P10|P01|P11
220,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,combined,-1,4,old_285_replay,220,P00|P10|P01|P11
221,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,0,4,old_285_replay,221,P00|P10|P01|P11
222,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,1,4,old_285_replay,222,P00|P10|P01|P11
223,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,2,4,old_285_replay,223,P00|P10|P01|P11
224,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,3,4,old_285_replay,224,P00|P10|P01|P11
225,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,combined,-1,4,old_285_replay,225,P00|P10|P01|P11
226,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,0,4,old_285_replay,226,P00|P10|P01|P11
227,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,1,4,old_285_replay,227,P00|P10|P01|P11
228,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,2,4,old_285_replay,228,P00|P10|P01|P11
229,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,3,4,old_285_replay,229,P00|P10|P01|P11
230,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,combined,-1,4,old_285_replay,230,P00|P10|P01|P11
231,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,0,4,old_285_replay,231,P00|P10|P01|P11
232,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,1,4,old_285_replay,232,P00|P10|P01|P11
233,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,2,4,old_285_replay,233,P00|P10|P01|P11
234,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,3,4,old_285_replay,234,P00|P10|P01|P11
235,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,old_285_replay,235,P00|P10|P01|P11
236,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,4,old_285_replay,236,P00|P10|P01|P11
237,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,4,old_285_replay,237,P00|P10|P01|P11
238,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,4,old_285_replay,238,P00|P10|P01|P11
239,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,4,old_285_replay,239,P00|P10|P01|P11
240,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,old_285_replay,240,P00|P10|P01|P11
241,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,old_285_replay,241,P00|P10|P01|P11
242,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,old_285_replay,242,P00|P10|P01|P11
243,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,4,old_285_replay,243,P00|P10|P01|P11
244,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,4,old_285_replay,244,P00|P10|P01|P11
245,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,combined,-1,4,old_285_replay,245,P00|P10|P01|P11
246,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,task,0,4,old_285_replay,246,P00|P10|P01|P11
247,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,task,1,4,old_285_replay,247,P00|P10|P01|P11
248,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,combined,-1,4,old_285_replay,248,P00|P10|P01|P11
249,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,task,0,4,old_285_replay,249,P00|P10|P01|P11
250,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,task,1,4,old_285_replay,250,P00|P10|P01|P11
251,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,combined,-1,4,old_285_replay,251,P00|P10|P01|P11
252,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,0,4,old_285_replay,252,P00|P10|P01|P11
253,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,1,4,old_285_replay,253,P00|P10|P01|P11
254,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,old_285_replay,254,P00|P10|P01|P11
255,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,4,old_285_replay,255,P00|P10|P01|P11
256,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,4,old_285_replay,256,P00|P10|P01|P11
257,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,old_285_replay,257,P00|P10|P01|P11
258,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,old_285_replay,258,P00|P10|P01|P11
259,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,old_285_replay,259,P00|P10|P01|P11
260,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,combined,-1,4,old_285_replay,260,P00|P10|P01|P11
261,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,0,4,old_285_replay,261,P00|P10|P01|P11
262,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,1,4,old_285_replay,262,P00|P10|P01|P11
263,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,2,4,old_285_replay,263,P00|P10|P01|P11
264,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,3,4,old_285_replay,264,P00|P10|P01|P11
265,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,combined,-1,4,old_285_replay,265,P00|P10|P01|P11
266,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,0,4,old_285_replay,266,P00|P10|P01|P11
267,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,1,4,old_285_replay,267,P00|P10|P01|P11
268,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,2,4,old_285_replay,268,P00|P10|P01|P11
269,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,3,4,old_285_replay,269,P00|P10|P01|P11
270,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,4,old_285_replay,270,P00|P10|P01|P11
271,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,4,old_285_replay,271,P00|P10|P01|P11
272,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,4,old_285_replay,272,P00|P10|P01|P11
273,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,4,old_285_replay,273,P00|P10|P01|P11
274,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,4,old_285_replay,274,P00|P10|P01|P11
275,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,old_285_replay,275,P00|P10|P01|P11
276,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,4,old_285_replay,276,P00|P10|P01|P11
277,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,4,old_285_replay,277,P00|P10|P01|P11
278,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,4,old_285_replay,278,P00|P10|P01|P11
279,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,4,old_285_replay,279,P00|P10|P01|P11
280,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,old_285_replay,280,P00|P10|P01|P11
281,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,old_285_replay,281,P00|P10|P01|P11
282,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,old_285_replay,282,P00|P10|P01|P11
283,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,4,old_285_replay,283,P00|P10|P01|P11
284,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,4,old_285_replay,284,P00|P10|P01|P11
285,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,1993,P00|P10|P01|P11
286,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,1993,P00|P10|P01|P11
287,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,1993,P00|P10|P01|P11
288,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,1993,P00|P10|P01|P11
289,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,1993,P00|P10|P01|P11
290,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,1993,P00|P10|P01|P11
291,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,1993,P00|P10|P01|P11
292,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,1993,P00|P10|P01|P11
293,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,1993,P00|P10|P01|P11
294,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,1993,P00|P10|P01|P11
295,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,1993,P00|P10|P01|P11
296,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,1993,P00|P10|P01|P11
297,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,1993,P00|P10|P01|P11
298,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,1993,P00|P10|P01|P11
299,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,1993,P00|P10|P01|P11
300,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,1993,P00|P10|P01|P11
301,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,1993,P00|P10|P01|P11
302,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,1993,P00|P10|P01|P11
303,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,1993,P00|P10|P01|P11
304,2,corner,14,14,0.024361567571759224,421020,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,1993,P00|P10|P01|P11
